"";"palavras";"n";"tot_rel"
"17450";"mexendo";2;5,14685257098153e-06
"17451";"mib";2;5,14685257098153e-06
"17452";"micale";2;5,14685257098153e-06
"17453";"microempresario";2;5,14685257098153e-06
"17454";"microondas";2;5,14685257098153e-06
"17455";"midazolam";2;5,14685257098153e-06
"17456";"midiatico";2;5,14685257098153e-06
"17457";"migrar";2;5,14685257098153e-06
"17458";"mikhail";2;5,14685257098153e-06
"17459";"milagrosa";2;5,14685257098153e-06
"17460";"milagrosamente";2;5,14685257098153e-06
"17461";"milagroso";2;5,14685257098153e-06
"17462";"milao";2;5,14685257098153e-06
"17463";"milesima";2;5,14685257098153e-06
"17464";"miley";2;5,14685257098153e-06
"17465";"militarista";2;5,14685257098153e-06
"17466";"minerva";2;5,14685257098153e-06
"17467";"miniatura";2;5,14685257098153e-06
"17468";"minimamente";2;5,14685257098153e-06
"17469";"minimos";2;5,14685257098153e-06
"17470";"minorias";2;5,14685257098153e-06
"17471";"minuscula";2;5,14685257098153e-06
"17472";"miotto";2;5,14685257098153e-06
"17473";"mir";2;5,14685257098153e-06
"17474";"miram";2;5,14685257098153e-06
"17475";"mirella";2;5,14685257098153e-06
"17476";"mirian";2;5,14685257098153e-06
"17477";"miss";2;5,14685257098153e-06
"17478";"missile";2;5,14685257098153e-06
"17479";"missionario";2;5,14685257098153e-06
"17480";"mista";2;5,14685257098153e-06
"17481";"mister";2;5,14685257098153e-06
"17482";"misteriosas";2;5,14685257098153e-06
"17483";"mistico";2;5,14685257098153e-06
"17484";"misturar";2;5,14685257098153e-06
"17485";"misture";2;5,14685257098153e-06
"17486";"mistureba";2;5,14685257098153e-06
"17487";"mit";2;5,14685257098153e-06
"17488";"mitre";2;5,14685257098153e-06
"17489";"mitsubishi";2;5,14685257098153e-06
"17490";"miyagi";2;5,14685257098153e-06
"17491";"ml";2;5,14685257098153e-06
"17492";"moab";2;5,14685257098153e-06
"17493";"mob";2;5,14685257098153e-06
"17494";"mobi";2;5,14685257098153e-06
"17495";"mobilizando";2;5,14685257098153e-06
"17496";"mocinhos";2;5,14685257098153e-06
"17497";"mode";2;5,14685257098153e-06
"17498";"modesta";2;5,14685257098153e-06
"17499";"modificacoes";2;5,14685257098153e-06
"17500";"modificadas";2;5,14685257098153e-06
"17501";"modificado";2;5,14685257098153e-06
"17502";"modificados";2;5,14685257098153e-06
"17503";"moldura";2;5,14685257098153e-06
"17504";"molecagem";2;5,14685257098153e-06
"17505";"molon";2;5,14685257098153e-06
"17506";"monarca";2;5,14685257098153e-06
"17507";"monarquias";2;5,14685257098153e-06
"17508";"monitora";2;5,14685257098153e-06
"17509";"monitorada";2;5,14685257098153e-06
"17510";"monitoram";2;5,14685257098153e-06
"17511";"monitorou";2;5,14685257098153e-06
"17512";"monossilabico";2;5,14685257098153e-06
"17513";"monstruosas";2;5,14685257098153e-06
"17514";"monstruoso";2;5,14685257098153e-06
"17515";"montagens";2;5,14685257098153e-06
"17516";"montanhas";2;5,14685257098153e-06
"17517";"montes";2;5,14685257098153e-06
"17518";"monumento";2;5,14685257098153e-06
"17519";"mop";2;5,14685257098153e-06
"17520";"moralismo";2;5,14685257098153e-06
"17521";"moralistas";2;5,14685257098153e-06
"17522";"morei";2;5,14685257098153e-06
"17523";"morena";2;5,14685257098153e-06
"17524";"moriah";2;5,14685257098153e-06
"17525";"mormente";2;5,14685257098153e-06
"17526";"morning";2;5,14685257098153e-06
"17527";"morra";2;5,14685257098153e-06
"17528";"morram";2;5,14685257098153e-06
"17529";"morri";2;5,14685257098153e-06
"17530";"moscardi";2;5,14685257098153e-06
"17531";"moss";2;5,14685257098153e-06
"17532";"mossack";2;5,14685257098153e-06
"17533";"mossak";2;5,14685257098153e-06
"17534";"mostrados";2;5,14685257098153e-06
"17535";"mostrei";2;5,14685257098153e-06
"17536";"mote";2;5,14685257098153e-06
"17537";"motores";2;5,14685257098153e-06
"17538";"mousse";2;5,14685257098153e-06
"17539";"move";2;5,14685257098153e-06
"17540";"movedico";2;5,14685257098153e-06
"17541";"movida";2;5,14685257098153e-06
"17542";"movimenta";2;5,14685257098153e-06
"17543";"mozart";2;5,14685257098153e-06
"17544";"ms";2;5,14685257098153e-06
"17545";"mstb";2;5,14685257098153e-06
"17546";"mt";2;5,14685257098153e-06
"17547";"mts";2;5,14685257098153e-06
"17548";"muculmana";2;5,14685257098153e-06
"17549";"muculmano";2;5,14685257098153e-06
"17550";"mudada";2;5,14685257098153e-06
"17551";"mudara";2;5,14685257098153e-06
"17552";"mudava";2;5,14685257098153e-06
"17553";"mudem";2;5,14685257098153e-06
"17554";"mulherada";2;5,14685257098153e-06
"17555";"multado";2;5,14685257098153e-06
"17556";"multinacional";2;5,14685257098153e-06
"17557";"multiplicacao";2;5,14685257098153e-06
"17558";"multiplicaram";2;5,14685257098153e-06
"17559";"multiplo";2;5,14685257098153e-06
"17560";"mundanismo";2;5,14685257098153e-06
"17561";"mundos";2;5,14685257098153e-06
"17562";"munida";2;5,14685257098153e-06
"17563";"munido";2;5,14685257098153e-06
"17564";"muscular";2;5,14685257098153e-06
"17565";"musicais";2;5,14685257098153e-06
"17566";"musiquinha";2;5,14685257098153e-06
"17567";"mutantes";2;5,14685257098153e-06
"17568";"mutilar";2;5,14685257098153e-06
"17569";"mutua";2;5,14685257098153e-06
"17570";"mutuo";2;5,14685257098153e-06
"17571";"myanmar";2;5,14685257098153e-06
"17572";"nacionalista";2;5,14685257098153e-06
"17573";"nagasaki";2;5,14685257098153e-06
"17574";"nahim";2;5,14685257098153e-06
"17575";"namoradeira";2;5,14685257098153e-06
"17576";"namorar";2;5,14685257098153e-06
"17577";"namorava";2;5,14685257098153e-06
"17578";"nana";2;5,14685257098153e-06
"17579";"nangarhar";2;5,14685257098153e-06
"17580";"nanico";2;5,14685257098153e-06
"17581";"naquilo";2;5,14685257098153e-06
"17582";"narrados";2;5,14685257098153e-06
"17583";"nasci";2;5,14685257098153e-06
"17584";"natacao";2;5,14685257098153e-06
"17585";"natalia";2;5,14685257098153e-06
"17586";"naturalidade";2;5,14685257098153e-06
"17587";"navy";2;5,14685257098153e-06
"17588";"nba";2;5,14685257098153e-06
"17589";"neblina";2;5,14685257098153e-06
"17590";"necessaire";2;5,14685257098153e-06
"17591";"necessitados";2;5,14685257098153e-06
"17592";"necessitam";2;5,14685257098153e-06
"17593";"necessitamos";2;5,14685257098153e-06
"17594";"negativamente";2;5,14685257098153e-06
"17595";"negativos";2;5,14685257098153e-06
"17596";"negligenciado";2;5,14685257098153e-06
"17597";"negligente";2;5,14685257098153e-06
"17598";"negociados";2;5,14685257098153e-06
"17599";"neopentecostais";2;5,14685257098153e-06
"17600";"nervosas";2;5,14685257098153e-06
"17601";"nervosos";2;5,14685257098153e-06
"17602";"neudo";2;5,14685257098153e-06
"17603";"neurocientista";2;5,14685257098153e-06
"17604";"neurologica";2;5,14685257098153e-06
"17605";"neutralizar";2;5,14685257098153e-06
"17606";"never";2;5,14685257098153e-06
"17607";"nexo";2;5,14685257098153e-06
"17608";"niburu";2;5,14685257098153e-06
"17609";"nicoli";2;5,14685257098153e-06
"17610";"nike";2;5,14685257098153e-06
"17611";"nilo";2;5,14685257098153e-06
"17612";"nilsson";2;5,14685257098153e-06
"17613";"ninho";2;5,14685257098153e-06
"17614";"nitidamente";2;5,14685257098153e-06
"17615";"nivaldo";2;5,14685257098153e-06
"17616";"nk";2;5,14685257098153e-06
"17617";"nogueira";2;5,14685257098153e-06
"17618";"nojentos";2;5,14685257098153e-06
"17619";"nomearam";2;5,14685257098153e-06
"17620";"nominal";2;5,14685257098153e-06
"17621";"non";2;5,14685257098153e-06
"17622";"nordestino";2;5,14685257098153e-06
"17623";"nordestinos";2;5,14685257098153e-06
"17624";"norman";2;5,14685257098153e-06
"17625";"norueguesa";2;5,14685257098153e-06
"17626";"notadamente";2;5,14685257098153e-06
"17627";"noticiado";2;5,14685257098153e-06
"17628";"noticiar";2;5,14685257098153e-06
"17629";"noticiava";2;5,14685257098153e-06
"17630";"notoriedade";2;5,14685257098153e-06
"17631";"notou";2;5,14685257098153e-06
"17632";"noventa";2;5,14685257098153e-06
"17633";"novoa";2;5,14685257098153e-06
"17634";"nsc";2;5,14685257098153e-06
"17635";"nukey";2;5,14685257098153e-06
"17636";"nula";2;5,14685257098153e-06
"17637";"nulo";2;5,14685257098153e-06
"17638";"numeracao";2;5,14685257098153e-06
"17639";"nupcial";2;5,14685257098153e-06
"17640";"nutella";2;5,14685257098153e-06
"17641";"nutre";2;5,14685257098153e-06
"17642";"nutrends";2;5,14685257098153e-06
"17643";"nutrition";2;5,14685257098153e-06
"17644";"obcecado";2;5,14685257098153e-06
"17645";"obedecer";2;5,14685257098153e-06
"17646";"obitos";2;5,14685257098153e-06
"17647";"obsceno";2;5,14685257098153e-06
"17648";"observamos";2;5,14685257098153e-06
"17649";"observancia";2;5,14685257098153e-06
"17650";"observar";2;5,14685257098153e-06
"17651";"observo";2;5,14685257098153e-06
"17652";"obstante";2;5,14685257098153e-06
"17653";"obstruirem";2;5,14685257098153e-06
"17654";"obtem";2;5,14685257098153e-06
"17655";"obtendo";2;5,14685257098153e-06
"17656";"obteu";2;5,14685257098153e-06
"17657";"obtivemos";2;5,14685257098153e-06
"17658";"obvia";2;5,14685257098153e-06
"17659";"obvios";2;5,14685257098153e-06
"17660";"ocasionada";2;5,14685257098153e-06
"17661";"ocasionais";2;5,14685257098153e-06
"17662";"ocasionou";2;5,14685257098153e-06
"17663";"ocde";2;5,14685257098153e-06
"17664";"ocorreria";2;5,14685257098153e-06
"17665";"octogono";2;5,14685257098153e-06
"17666";"ocultismo";2;5,14685257098153e-06
"17667";"oculto";2;5,14685257098153e-06
"17668";"ocupados";2;5,14685257098153e-06
"17669";"ocuparam";2;5,14685257098153e-06
"17670";"odeia";2;5,14685257098153e-06
"17671";"odeiam";2;5,14685257098153e-06
"17672";"odeio";2;5,14685257098153e-06
"17673";"odilio";2;5,14685257098153e-06
"17674";"odioso";2;5,14685257098153e-06
"17675";"odiosos";2;5,14685257098153e-06
"17676";"odiou";2;5,14685257098153e-06
"17677";"ofendem";2;5,14685257098153e-06
"17678";"ofendida";2;5,14685257098153e-06
"17679";"ofendido";2;5,14685257098153e-06
"17680";"ofendidos";2;5,14685257098153e-06
"17681";"oferecem";2;5,14685257098153e-06
"17682";"oferecendo";2;5,14685257098153e-06
"17683";"ofereci";2;5,14685257098153e-06
"17684";"oferecia";2;5,14685257098153e-06
"17685";"ofereco";2;5,14685257098153e-06
"17686";"ofertar";2;5,14685257098153e-06
"17687";"office";2;5,14685257098153e-06
"17688";"oficializado";2;5,14685257098153e-06
"17689";"oficinas";2;5,14685257098153e-06
"17690";"ofuscar";2;5,14685257098153e-06
"17691";"ogro";2;5,14685257098153e-06
"17692";"ogum";2;5,14685257098153e-06
"17693";"oitava";2;5,14685257098153e-06
"17694";"ola";2;5,14685257098153e-06
"17695";"olberg";2;5,14685257098153e-06
"17696";"oldair";2;5,14685257098153e-06
"17697";"ole";2;5,14685257098153e-06
"17698";"olheiras";2;5,14685257098153e-06
"17699";"olim";2;5,14685257098153e-06
"17700";"olimpicas";2;5,14685257098153e-06
"17701";"oliver";2;5,14685257098153e-06
"17702";"olveira";2;5,14685257098153e-06
"17703";"om";2;5,14685257098153e-06
"17704";"omar";2;5,14685257098153e-06
"17705";"ombro";2;5,14685257098153e-06
"17706";"omidyar";2;5,14685257098153e-06
"17707";"omissa";2;5,14685257098153e-06
"17708";"omisso";2;5,14685257098153e-06
"17709";"omitir";2;5,14685257098153e-06
"17710";"omitiu";2;5,14685257098153e-06
"17711";"opa";2;5,14685257098153e-06
"17712";"operacionalizacao";2;5,14685257098153e-06
"17713";"operaria";2;5,14685257098153e-06
"17714";"operava";2;5,14685257098153e-06
"17715";"operou";2;5,14685257098153e-06
"17716";"opoe";2;5,14685257098153e-06
"17717";"oportunistas";2;5,14685257098153e-06
"17718";"oposicionistas";2;5,14685257098153e-06
"17719";"opositora";2;5,14685257098153e-06
"17720";"opostos";2;5,14685257098153e-06
"17721";"opressao";2;5,14685257098153e-06
"17722";"oprimidos";2;5,14685257098153e-06
"17723";"oprimiu";2;5,14685257098153e-06
"17724";"optar";2;5,14685257098153e-06
"17725";"optaram";2;5,14685257098153e-06
"17726";"opuseram";2;5,14685257098153e-06
"17727";"orais";2;5,14685257098153e-06
"17728";"orange";2;5,14685257098153e-06
"17729";"orar";2;5,14685257098153e-06
"17730";"orbitam";2;5,14685257098153e-06
"17731";"orcado";2;5,14685257098153e-06
"17732";"orcamentarias";2;5,14685257098153e-06
"17733";"orcamentario";2;5,14685257098153e-06
"17734";"ordeiro";2;5,14685257098153e-06
"17735";"ordenada";2;5,14685257098153e-06
"17736";"ordenara";2;5,14685257098153e-06
"17737";"ordenaram";2;5,14685257098153e-06
"17738";"order";2;5,14685257098153e-06
"17739";"ordnance";2;5,14685257098153e-06
"17740";"orfao";2;5,14685257098153e-06
"17741";"orgulhosamente";2;5,14685257098153e-06
"17742";"orgulhoso";2;5,14685257098153e-06
"17743";"orgulhosos";2;5,14685257098153e-06
"17744";"orientada";2;5,14685257098153e-06
"17745";"orientadas";2;5,14685257098153e-06
"17746";"origens";2;5,14685257098153e-06
"17747";"originais";2;5,14685257098153e-06
"17748";"originou";2;5,14685257098153e-06
"17749";"oriximina";2;5,14685257098153e-06
"17750";"oro";2;5,14685257098153e-06
"17751";"orou";2;5,14685257098153e-06
"17752";"orquestrado";2;5,14685257098153e-06
"17753";"orquestrando";2;5,14685257098153e-06
"17754";"ortopedia";2;5,14685257098153e-06
"17755";"osasco";2;5,14685257098153e-06
"17756";"oslo";2;5,14685257098153e-06
"17757";"ossos";2;5,14685257098153e-06
"17758";"ostensivo";2;5,14685257098153e-06
"17759";"osx";2;5,14685257098153e-06
"17760";"otaviano";2;5,14685257098153e-06
"17761";"otempo";2;5,14685257098153e-06
"17762";"otimos";2;5,14685257098153e-06
"17763";"ouco";2;5,14685257098153e-06
"17764";"ousado";2;5,14685257098153e-06
"17765";"ousar";2;5,14685257098153e-06
"17766";"ouso";2;5,14685257098153e-06
"17767";"ousou";2;5,14685257098153e-06
"17768";"outono";2;5,14685257098153e-06
"17769";"outrem";2;5,14685257098153e-06
"17770";"ouvinte";2;5,14685257098153e-06
"17771";"ouvira";2;5,14685257098153e-06
"17772";"ouvirem";2;5,14685257098153e-06
"17773";"ovacionada";2;5,14685257098153e-06
"17774";"ovelha";2;5,14685257098153e-06
"17775";"pabllo";2;5,14685257098153e-06
"17776";"pacientemente";2;5,14685257098153e-06
"17777";"padroes";2;5,14685257098153e-06
"17778";"pagado";2;5,14685257098153e-06
"17779";"pagavam";2;5,14685257098153e-06
"17780";"page";2;5,14685257098153e-06
"17781";"pagto";2;5,14685257098153e-06
"17782";"paim";2;5,14685257098153e-06
"17783";"paisagem";2;5,14685257098153e-06
"17784";"paisana";2;5,14685257098153e-06
"17785";"palace";2;5,14685257098153e-06
"17786";"palazzago";2;5,14685257098153e-06
"17787";"pallocci";2;5,14685257098153e-06
"17788";"palmada";2;5,14685257098153e-06
"17789";"palmares";2;5,14685257098153e-06
"17790";"palmeiras";2;5,14685257098153e-06
"17791";"pamela";2;5,14685257098153e-06
"17792";"pamonha";2;5,14685257098153e-06
"17793";"panamericano";2;5,14685257098153e-06
"17794";"pancadaria";2;5,14685257098153e-06
"17795";"pane";2;5,14685257098153e-06
"17796";"panoramicos";2;5,14685257098153e-06
"17797";"papelao";2;5,14685257098153e-06
"17798";"papinho";2;5,14685257098153e-06
"17799";"papisa";2;5,14685257098153e-06
"17800";"papudo";2;5,14685257098153e-06
"17801";"parabenizou";2;5,14685257098153e-06
"17802";"paradoxo";2;5,14685257098153e-06
"17803";"paragrafos";2;5,14685257098153e-06
"17804";"paralimpicos";2;5,14685257098153e-06
"17805";"paralisado";2;5,14685257098153e-06
"17806";"paralisar";2;5,14685257098153e-06
"17807";"parametro";2;5,14685257098153e-06
"17808";"paranoico";2;5,14685257098153e-06
"17809";"paranormais";2;5,14685257098153e-06
"17810";"paratodos";2;5,14685257098153e-06
"17811";"parcas";2;5,14685257098153e-06
"17812";"parcialidade";2;5,14685257098153e-06
"17813";"parcialmente";2;5,14685257098153e-06
"17814";"parecam";2;5,14685257098153e-06
"17815";"parecidos";2;5,14685257098153e-06
"17816";"paredon";2;5,14685257098153e-06
"17817";"parent";2;5,14685257098153e-06
"17818";"pares";2;5,14685257098153e-06
"17819";"parido";2;5,14685257098153e-06
"17820";"paro";2;5,14685257098153e-06
"17821";"participarao";2;5,14685257098153e-06
"17822";"participarem";2;5,14685257098153e-06
"17823";"participasse";2;5,14685257098153e-06
"17824";"participativa";2;5,14685257098153e-06
"17825";"participavam";2;5,14685257098153e-06
"17826";"participem";2;5,14685257098153e-06
"17827";"participo";2;5,14685257098153e-06
"17828";"particulas";2;5,14685257098153e-06
"17829";"partida";2;5,14685257098153e-06
"17830";"partidao";2;5,14685257098153e-06
"17831";"partira";2;5,14685257098153e-06
"17832";"pasmo";2;5,14685257098153e-06
"17833";"passarela";2;5,14685257098153e-06
"17834";"passarem";2;5,14685257098153e-06
"17835";"passaremos";2;5,14685257098153e-06
"17836";"passarinho";2;5,14685257098153e-06
"17837";"passem";2;5,14685257098153e-06
"17838";"pastelao";2;5,14685257098153e-06
"17839";"pastores";2;5,14685257098153e-06
"17840";"patada";2;5,14685257098153e-06
"17841";"patrick";2;5,14685257098153e-06
"17842";"patriotismo";2;5,14685257098153e-06
"17843";"patrocinados";2;5,14685257098153e-06
"17844";"patroes";2;5,14685257098153e-06
"17845";"patrulha";2;5,14685257098153e-06
"17846";"patrulhamento";2;5,14685257098153e-06
"17847";"pauderney";2;5,14685257098153e-06
"17848";"pautar";2;5,14685257098153e-06
"17849";"pavimentos";2;5,14685257098153e-06
"17850";"pb";2;5,14685257098153e-06
"17851";"pcmg";2;5,14685257098153e-06
"17852";"peao";2;5,14685257098153e-06
"17853";"pecados";2;5,14685257098153e-06
"17854";"peconhento";2;5,14685257098153e-06
"17855";"peculiar";2;5,14685257098153e-06
"17856";"pedalada";2;5,14685257098153e-06
"17857";"pedalar";2;5,14685257098153e-06
"17858";"pedalava";2;5,14685257098153e-06
"17859";"pedidas";2;5,14685257098153e-06
"17860";"pedirao";2;5,14685257098153e-06
"17861";"pedirem";2;5,14685257098153e-06
"17862";"pedofilos";2;5,14685257098153e-06
"17863";"pegado";2;5,14685257098153e-06
"17864";"peguem";2;5,14685257098153e-06
"17865";"peixoes";2;5,14685257098153e-06
"17866";"pelados";2;5,14685257098153e-06
"17867";"pelaes";2;5,14685257098153e-06
"17868";"pendencias";2;5,14685257098153e-06
"17869";"pendurado";2;5,14685257098153e-06
"17870";"pendurados";2;5,14685257098153e-06
"17871";"pendurou";2;5,14685257098153e-06
"17872";"penhasco";2;5,14685257098153e-06
"17873";"pensaram";2;5,14685257098153e-06
"17874";"pensavamos";2;5,14685257098153e-06
"17875";"penta";2;5,14685257098153e-06
"17876";"peoes";2;5,14685257098153e-06
"17877";"peppa";2;5,14685257098153e-06
"17878";"pequenina";2;5,14685257098153e-06
"17879";"perceba";2;5,14685257098153e-06
"17880";"percebem";2;5,14685257098153e-06
"17881";"percebemos";2;5,14685257098153e-06
"17882";"percorrendo";2;5,14685257098153e-06
"17883";"percorreram";2;5,14685257098153e-06
"17884";"perdekamp";2;5,14685257098153e-06
"17885";"perderiam";2;5,14685257098153e-06
"17886";"perdidos";2;5,14685257098153e-06
"17887";"peregrino";2;5,14685257098153e-06
"17888";"peres";2;5,14685257098153e-06
"17889";"perguntam";2;5,14685257098153e-06
"17890";"perigosos";2;5,14685257098153e-06
"17891";"permaneca";2;5,14685257098153e-06
"17892";"permitimos";2;5,14685257098153e-06
"17893";"permitirao";2;5,14685257098153e-06
"17894";"pernambucano";2;5,14685257098153e-06
"17895";"perpetuarem";2;5,14685257098153e-06
"17896";"perseguir";2;5,14685257098153e-06
"17897";"perseu";2;5,14685257098153e-06
"17898";"persiga";2;5,14685257098153e-06
"17899";"persistente";2;5,14685257098153e-06
"17900";"persona";2;5,14685257098153e-06
"17901";"personal";2;5,14685257098153e-06
"17902";"perspectivas";2;5,14685257098153e-06
"17903";"perspicacia";2;5,14685257098153e-06
"17904";"pertenciam";2;5,14685257098153e-06
"17905";"pertinente";2;5,14685257098153e-06
"17906";"perturbacoes";2;5,14685257098153e-06
"17907";"peruzzo";2;5,14685257098153e-06
"17908";"perversos";2;5,14685257098153e-06
"17909";"pervertidos";2;5,14685257098153e-06
"17910";"pesadas";2;5,14685257098153e-06
"17911";"pesam";2;5,14685257098153e-06
"17912";"pesar";2;5,14685257098153e-06
"17913";"pescados";2;5,14685257098153e-06
"17914";"pescar";2;5,14685257098153e-06
"17915";"pese";2;5,14685257098153e-06
"17916";"pesquisadora";2;5,14685257098153e-06
"17917";"pesquisamos";2;5,14685257098153e-06
"17918";"pesquisando";2;5,14685257098153e-06
"17919";"pesquisou";2;5,14685257098153e-06
"17920";"pessimas";2;5,14685257098153e-06
"17921";"pessimista";2;5,14685257098153e-06
"17922";"pessimos";2;5,14685257098153e-06
"17923";"petecao";2;5,14685257098153e-06
"17924";"peticionario";2;5,14685257098153e-06
"17925";"petralovski";2;5,14685257098153e-06
"17926";"pets";2;5,14685257098153e-06
"17927";"pfl";2;5,14685257098153e-06
"17928";"pgfn";2;5,14685257098153e-06
"17929";"phd";2;5,14685257098153e-06
"17930";"phoenix";2;5,14685257098153e-06
"17931";"pica";2;5,14685257098153e-06
"17932";"picado";2;5,14685257098153e-06
"17933";"picanha";2;5,14685257098153e-06
"17934";"pichadores";2;5,14685257098153e-06
"17935";"pichou";2;5,14685257098153e-06
"17936";"pico";2;5,14685257098153e-06
"17937";"pictures";2;5,14685257098153e-06
"17938";"piedras";2;5,14685257098153e-06
"17939";"pifio";2;5,14685257098153e-06
"17940";"pig";2;5,14685257098153e-06
"17941";"pil";2;5,14685257098153e-06
"17942";"pimentorium";2;5,14685257098153e-06
"17943";"pinga";2;5,14685257098153e-06
"17944";"pingo";2;5,14685257098153e-06
"17945";"pinheiros";2;5,14685257098153e-06
"17946";"pintado";2;5,14685257098153e-06
"17947";"pintados";2;5,14685257098153e-06
"17948";"pioneiro";2;5,14685257098153e-06
"17949";"piorando";2;5,14685257098153e-06
"17950";"pioraram";2;5,14685257098153e-06
"17951";"piorou";2;5,14685257098153e-06
"17952";"pipocos";2;5,14685257098153e-06
"17953";"pirotecnia";2;5,14685257098153e-06
"17954";"pisou";2;5,14685257098153e-06
"17955";"pistolao";2;5,14685257098153e-06
"17956";"pitbull";2;5,14685257098153e-06
"17957";"pixulequinho";2;5,14685257098153e-06
"17958";"placar";2;5,14685257098153e-06
"17959";"place";2;5,14685257098153e-06
"17960";"planejados";2;5,14685257098153e-06
"17961";"planetaria";2;5,14685257098153e-06
"17962";"plantada";2;5,14685257098153e-06
"17963";"plantas";2;5,14685257098153e-06
"17964";"plantou";2;5,14685257098153e-06
"17965";"plasticos";2;5,14685257098153e-06
"17966";"platina";2;5,14685257098153e-06
"17967";"player";2;5,14685257098153e-06
"17968";"playmobil";2;5,14685257098153e-06
"17969";"pleitos";2;5,14685257098153e-06
"17970";"pnad";2;5,14685257098153e-06
"17971";"poderei";2;5,14685257098153e-06
"17972";"podiam";2;5,14685257098153e-06
"17973";"podridao";2;5,14685257098153e-06
"17974";"poemas";2;5,14685257098153e-06
"17975";"poesia";2;5,14685257098153e-06
"17976";"poesias";2;5,14685257098153e-06
"17977";"point";2;5,14685257098153e-06
"17978";"polishop";2;5,14685257098153e-06
"17979";"poliuretano";2;5,14685257098153e-06
"17980";"polo";2;5,14685257098153e-06
"17981";"polones";2;5,14685257098153e-06
"17982";"poluentes";2;5,14685257098153e-06
"17983";"pombos";2;5,14685257098153e-06
"17984";"pontezinha";2;5,14685257098153e-06
"17985";"poor";2;5,14685257098153e-06
"17986";"populacionais";2;5,14685257098153e-06
"17987";"popularmente";2;5,14685257098153e-06
"17988";"populi";2;5,14685257098153e-06
"17989";"populistas";2;5,14685257098153e-06
"17990";"porcarias";2;5,14685257098153e-06
"17991";"pornografica";2;5,14685257098153e-06
"17992";"porquanto";2;5,14685257098153e-06
"17993";"portado";2;5,14685257098153e-06
"17994";"portatil";2;5,14685257098153e-06
"17995";"porteiros";2;5,14685257098153e-06
"17996";"portela";2;5,14685257098153e-06
"17997";"portico";2;5,14685257098153e-06
"17998";"portuaria";2;5,14685257098153e-06
"17999";"posaria";2;5,14685257098153e-06
"18000";"possibilitando";2;5,14685257098153e-06
"18001";"possua";2;5,14685257098153e-06
"18002";"postados";2;5,14685257098153e-06
"18003";"postamos";2;5,14685257098153e-06
"18004";"postarem";2;5,14685257098153e-06
"18005";"postuma";2;5,14685257098153e-06
"18006";"potosi";2;5,14685257098153e-06
"18007";"poupem";2;5,14685257098153e-06
"18008";"pouquissimos";2;5,14685257098153e-06
"18009";"pousou";2;5,14685257098153e-06
"18010";"powell";2;5,14685257098153e-06
"18011";"power";2;5,14685257098153e-06
"18012";"poxa";2;5,14685257098153e-06
"18013";"poynter";2;5,14685257098153e-06
"18014";"poznikhir";2;5,14685257098153e-06
"18015";"prada";2;5,14685257098153e-06
"18016";"praga";2;5,14685257098153e-06
"18017";"pragmatismo";2;5,14685257098153e-06
"18018";"praticadas";2;5,14685257098153e-06
"18019";"praticaram";2;5,14685257098153e-06
"18020";"precaucao";2;5,14685257098153e-06
"18021";"preceitos";2;5,14685257098153e-06
"18022";"preciosa";2;5,14685257098153e-06
"18023";"precipitadas";2;5,14685257098153e-06
"18024";"precisamente";2;5,14685257098153e-06
"18025";"precisavam";2;5,14685257098153e-06
"18026";"precise";2;5,14685257098153e-06
"18027";"precoce";2;5,14685257098153e-06
"18028";"preconceitos";2;5,14685257098153e-06
"18029";"preconceituoso";2;5,14685257098153e-06
"18030";"preferem";2;5,14685257098153e-06
"18031";"preferida";2;5,14685257098153e-06
"18032";"preferido";2;5,14685257098153e-06
"18033";"preferimos";2;5,14685257098153e-06
"18034";"preferiram";2;5,14685257098153e-06
"18035";"pregacoes";2;5,14685257098153e-06
"18036";"pregava";2;5,14685257098153e-06
"18037";"preguicoso";2;5,14685257098153e-06
"18038";"prejudicam";2;5,14685257098153e-06
"18039";"prejudicou";2;5,14685257098153e-06
"18040";"prejudique";2;5,14685257098153e-06
"18041";"prematuro";2;5,14685257098153e-06
"18042";"premiado";2;5,14685257098153e-06
"18043";"premiados";2;5,14685257098153e-06
"18044";"prenuncio";2;5,14685257098153e-06
"18045";"preocupantes";2;5,14685257098153e-06
"18046";"preocupo";2;5,14685257098153e-06
"18047";"preocupou";2;5,14685257098153e-06
"18048";"preparam";2;5,14685257098153e-06
"18049";"preparativos";2;5,14685257098153e-06
"18050";"preparem";2;5,14685257098153e-06
"18051";"prepostos";2;5,14685257098153e-06
"18052";"prepotente";2;5,14685257098153e-06
"18053";"presenciando";2;5,14685257098153e-06
"18054";"presenciaram";2;5,14685257098153e-06
"18055";"presentao";2;5,14685257098153e-06
"18056";"preservada";2;5,14685257098153e-06
"18057";"preservasse";2;5,14685257098153e-06
"18058";"presidencialista";2;5,14685257098153e-06
"18059";"presidento";2;5,14685257098153e-06
"18060";"presidido";2;5,14685257098153e-06
"18061";"presidir";2;5,14685257098153e-06
"18062";"pressagio";2;5,14685257098153e-06
"18063";"pressiona";2;5,14685257098153e-06
"18064";"pressionada";2;5,14685257098153e-06
"18065";"prestadora";2;5,14685257098153e-06
"18066";"prestadoras";2;5,14685257098153e-06
"18067";"prestei";2;5,14685257098153e-06
"18068";"prestigiados";2;5,14685257098153e-06
"18069";"presuntos";2;5,14685257098153e-06
"18070";"pretos";2;5,14685257098153e-06
